id,author,conference,mdate,title,year
2437951,"Carsten Binnig,Eli Upfal,Emanuel Zgraggen,Lorenzo De Stefani,Tim Kraska,Zheguang Zhao",SIGMOD Conference,06-11-18,Safe Visual Data Exploration.,2017
2438001,"Abdul Wasay,Niv Dayan,Stratos Idreos,Xinding Wei",SIGMOD Conference,06-11-18,Data Canopy: Accelerating Exploratory Statistical Analysis.,2017
2438022,"Abdulhakim Ali Qahtan,Ahmed K. Elmagarmid,Dong Deng,Essam Mansour,Ihab F. Ilyas,Michael Stonebraker,Mourad Ouzzani,Nan Tang 0001,Raul Castro Fernandez,Samuel Madden,Wenbo Tao,Ziawasch Abedjan",SIGMOD Conference,14-11-18,A Demo of the Data Civilizer System.,2017
2438035,"Bo Tang,Dongmei Zhang,Man Lung Yiu,Rui Ding,Shi Han",SIGMOD Conference,06-11-18,Extracting Top-K Insights from Multi-dimensional Data.,2017
2438050,"Alexandre Verbitski,Anurag Gupta,Debanjan Saha,Kamal Gupta,Murali Brahmadesam,Raman Mittal,Sailesh Krishnamurthy,Sandor Maurice,Tengiz Kharatishvili,Xiaofeng Bao",SIGMOD Conference,06-11-18,Amazon Aurora: Design Considerations for High Throughput Cloud-Native Relational Databases.,2017
2438055,"Deepak Narayanan,Edward Gan,Kexin Rong,Peter Bailis,Sahaana Suri,Samuel Madden",SIGMOD Conference,06-11-18,MacroBase: Prioritizing Attention in Fast Data.,2017
2438078,"Anshuman Dutt,Surajit Chaudhuri,Vivek R. Narasayya",SIGMOD Conference,06-11-18,Leveraging Re-costing for Online Optimization of Parameterized Queries with Guarantees.,2017
2438102,"Felix Naumann,Lukasz Golab,Ziawasch Abedjan",SIGMOD Conference,06-11-18,Data Profiling: A Tutorial.,2017
2438110,"Caleb Horst,Keita Xagawa,Ryo Kikuchi",SIGMOD Conference,06-11-18,Cryptanalysis of Comparable Encryption in SIGMOD'16.,2017
2438145,"Aaron J. Elmore,Aditya G. Parameswaran,Liqi Xu,SiLi Hui,Silu Huang",SIGMOD Conference,06-11-18,OrpheusDB: A Lightweight Approach to Relational Dataset Versioning.,2017
2438328,"David G. Andersen,Hyeontaek Lim,Michael Kaminsky",SIGMOD Conference,06-11-18,Cicada: Dependably Fast Multi-Core In-Memory Transactions.,2017
2438344,"Chao Tian,Chunming Hu,Wenfei Fan",SIGMOD Conference,14-11-18,Incremental Graph Computations: Doable and Undoable.,2017
2438354,"Peter Bailis,Todd Warszawski",SIGMOD Conference,06-11-18,ACIDRain: Concurrency-Related Attacks on Database-Backed Web Applications.,2017
2438386,"Harshada Chavan,Mohamed F. Mokbel",SIGMOD Conference,06-11-18,Scout: A GPU-Aware System for Interactive Spatio-temporal Data Visualization.,2017
2438388,"Hans-Arno Jacobsen,Tilmann Rabl",SIGMOD Conference,06-11-18,Query Centric Partitioning and Allocation for Partially Replicated Database Systems.,2017
2438421,"Junhao Gan,Yufei Tao",SIGMOD Conference,06-11-18,Dynamic Density Based Clustering.,2017
2438427,"Guoliang Li 0001,Jiannan Wang,Ju Fan,Reynold Cheng,Yudian Zheng",SIGMOD Conference,06-11-18,Crowdsourced Data Management: Overview and Challenges.,2017
2438433,"Hector Garcia-Molina,Vasilis Verroios,Yannis Papakonstantinou",SIGMOD Conference,06-11-18,Waldo: An Adaptive Human Interface for Crowd Entity Resolution.,2017
2438457,"Charalampos Papamanthou,Ioannis Demertzis",SIGMOD Conference,06-11-18,Fast Searchable Encryption With Tunable Locality.,2017
2438492,"Dongxiang Zhang,Ju Fan,Kian-Lee Tan,Yuchen Li",SIGMOD Conference,06-11-18,Discovering Your Selling Points: Personalized Social Influential Tags Exploration.,2017
2438580,"Himchan Park,Min-Soo Kim 0002",SIGMOD Conference,06-11-18,TrillionG: A Trillion-scale Synthetic Graph Generator using a Recursive Vector Model.,2017
2438582,"Haruo Yokota,Shoji Nishimura",SIGMOD Conference,06-11-18,QUILTS: Multidimensional Data Partitioning Framework Based on Query-Aware and Skew-Tolerant Space-Filling Curves.,2017
2438584,"Niccolò Meneghetti,Oliver Kennedy,Wolfgang Gatterbauer",SIGMOD Conference,06-11-18,Beta Probabilistic Databases: A Scalable Approach to Belief Updating and Parameter Learning.,2017
2438591,"Romila Pradhan,Siarhei Bykau,Sunil Prabhakar",SIGMOD Conference,06-11-18,Staging User Feedback toward Rapid Conflict Resolution in Data Fusion.,2017
2438600,"Paraschos Koutris,Shaleen Deep",SIGMOD Conference,06-11-18,QIRANA: A Framework for Scalable Query Pricing.,2017
2438634,"Fatma Özcan,Pinar Tözün,Yuanyuan Tian",SIGMOD Conference,06-11-18,Hybrid Transactional/Analytical Processing: A Survey.,2017
2438651,"Chengliang Chai,Guoliang Li 0001,Haitao Yuan,Jian Li,Ju Fan,Xiang Yu,Xiaohang Zhang,Xueping Weng,Yuanbing Li,Yudian Zheng",SIGMOD Conference,06-11-18,CDB: Optimizing Queries with Crowd-Based Selections and Joins.,2017
2438710,"Chris Jermaine,Luis Leopoldo Perez,Shangyu Luo,Zekai J. Gao",SIGMOD Conference,06-11-18,The BUDS Language for Distributed Bayesian Machine Learning.,2017
2438714,"Andrew Pavlo,Gregory R. Ganger,Lianghong Xu,Sudipta Sengupta",SIGMOD Conference,06-11-18,Online Deduplication for Databases.,2017
2438751,"Cláudio T. Silva,Fernando Chirigati,Harish Doraiswamy,Juliana Freire,Yeukyin Chan",SIGMOD Conference,06-11-18,Querying and Exploring Polygamous Relationships in Urban Spatio-Temporal Data Sets.,2017
2438793,"Charles Lovering,Cuong Nguyen,Elke A. Rundensteiner,Gábor N. Sárközy,Ramoza Ahsan,Rodica Neamtu",SIGMOD Conference,06-11-18,Interactive Time Series Analytics Powered by ONEX.,2017
2438798,"Laura Yu Chen,Tengfei Yuan,Wenfei Fan,Yanchao Li,Yang Cao,Yanghao Wang",SIGMOD Conference,14-11-18,BEAS: Bounded Evaluation of SQL Queries.,2017
2438816,"Darius Sidlauskas,Ira Assent,Kenneth S. Bøgh,Sean Chester",SIGMOD Conference,06-11-18,Template Skycube Algorithms for Heterogeneous Parallelism on Multicore and GPU Architectures.,2017
2438861,"Jorge-Arnulfo Quiané-Ruiz,Laure Berti-Équille,Mourad Ouzzani,Nan Tang 0001,Saravanan Thirumuruganathan",SIGMOD Conference,06-11-18,UGuide: User-Guided Discovery of FD-Detectable Errors.,2017
2438881,"Jinhong Jung,Lee Sael,Namyong Park,U. Kang",SIGMOD Conference,06-11-18,BePI: Fast and Memory-Efficient Method for Billion-Scale Random Walk with Restart.,2017
2438905,"Amit Chavan,Amol Deshpande",SIGMOD Conference,06-11-18,DEX: Query Execution in a Delta-based Storage System.,2017
2438912,"Martín Ugarte,Muhammad Idris,Stijn Vansummeren",SIGMOD Conference,06-11-18,The Dynamic Yannakakis Algorithm: Compact and Efficient Query Processing Under Updates.,2017
2438945,"Ahmed R. Mahmood,Walid G. Aref",SIGMOD Conference,06-11-18,Query Processing Techniques for Big Spatial-Keyword Data.,2017
2438976,"Hui Li,Man Lung Yiu,Nikos Mamoulis,Tsz Nam Chan",SIGMOD Conference,06-11-18,FEXIPRO: Fast and Exact Inner Product Retrieval in Recommender Systems.,2017
2438993,"Hao Wei,Jeffrey Xu Yu,Junfeng Zhou,Shijie Zhou,Xian Tang,Ziyang Chen",SIGMOD Conference,06-11-18,DAG Reduction: Fast Answering Reachability Queries.,2017
2438997,"Edward Gan,Kexin Rong,Peter Bailis,Sahaana Suri",SIGMOD Conference,06-11-18,"Demonstration: MacroBase, A Fast Data Analysis Engine.",2017
2439033,"Avraham Shinnar,Joshua S. Auerbach,Jérôme Siméon,Louis Mandel,Martin Hirzel",SIGMOD Conference,06-11-18,Handling Environments in a Nested Relational Algebra with Combinators and an Implementation in a Verified Query Compiler.,2017
2439045,"David Sidler,Gustavo Alonso,Kaan Kara,Muhsen Owaida,Zsolt István",SIGMOD Conference,06-11-18,doppioDB: A Hardware Accelerated Database.,2017
2439063,"Martin Zinkevich,Neoklis Polyzotis,Steven Euijong Whang,Sudip Roy 0002",SIGMOD Conference,06-11-18,Data Management Challenges in Production Machine Learning.,2017
2434611,"Dan Suciu,Paris Koutris,Semih Salihoglu",SIGMOD Conference,21-11-18,Algorithmic Aspects of Parallel Query Processing.,2018
2434670,Siddharth Bhatia,SIGMOD Conference,21-11-18,Approximate Triangle Count and Clustering Coefficient.,2018
2434687,"Aaron J. Elmore,Abhishek Nigam,Aditya G. Parameswaran,Gunce Su Yilmaz,Liqi Xu,Tana Wattanawaroon",SIGMOD Conference,21-11-18,DataDiff: User-Interpretable Data Transformation Summaries for Collaborative Data Analysis.,2018
2434732,Soyee Choi,SIGMOD Conference,21-11-18,SSD as SQLite Engine.,2018
2434763,"Ashwin Machanavajjhala,Dan Zhang,Gerome Miklau,Ios Kotsogiannis,Michael Hay,Ryan McKenna",SIGMOD Conference,21-11-18,EKTELO: A Framework for Defining Differentially-Private Computations.,2018
2434771,"Geonhwa Jeong,Hassan Chafi,Hyungyu Shin,In Seo,Jeong-Hoon Lee,Kyoungmin Kim,Sungpack Hong,Wook-Shin Han",SIGMOD Conference,21-11-18,TurboFlux: A Fast Continuous Subgraph Matching System for Streaming Graph Data.,2018
2434803,"Cristian Molinaro,Irina Trubitsyna,Nicola Fiorentino,Sergio Greco",SIGMOD Conference,21-11-18,ACID: A System for Computing Approximate Certain Query Answers over Incomplete Databases.,2018
2434843,"Eugene Wu 0002,Haoci Zhang,Thibault Sellam,Viraj Raj",SIGMOD Conference,21-11-18,Precision Interfaces for Different Modalities.,2018
2434851,"Sebastian Link,Ziheng Wei",SIGMOD Conference,21-11-18,DataProf: Semantic Profiling for Iterative Data Cleansing and Business Rule Acquisition.,2018
2434981,"An Xu,James Cheng,Jian Zhang,Jie Liu,Jinfeng Li,Kelvin K. W. Ng,Ti-chung Cheng,Xiao Yan",SIGMOD Conference,21-11-18,A General and Efficient Querying Method for Learning to Hash.,2018
2435002,"Carlos Mendizábal,Luca Schroeder,Thomas Lively",SIGMOD Conference,21-11-18,Splaying Log-Structured Merge-Trees.,2018
2435014,"Derrick Bryant,Florian M. Waas,Lyublena Antova,Michael Duller,Mohamed A. Soliman,Tuan Cao",SIGMOD Conference,21-11-18,Rapid Adoption of Cloud Data Warehouse Technology Using Datometry Hyper-Q.,2018
2435017,"Amin Saeidi,Ben Vandiver,Eden Zik,Jaimin Dave,Pratibha Rana,Pratyush Parimal,Shreya Prasad,Styliani Pantela",SIGMOD Conference,21-11-18,Eon Mode: Bringing the Vertica Columnar Database to the Cloud.,2018
2435048,"Bernard Wong,Hongbo Zhang,Kenneth Salem,Linguan Yang,Tim Brecht,Xiayue Charles Lin,Xinan Yan",SIGMOD Conference,21-11-18,Carousel: Low-Latency Transaction Processing for Globally-Distributed Data.,2018
2435133,"Gautam Das 0001,Md Farhadur Rahman,Nan Zhang 0004,Sona Hasani,Yeshwanth D. Gunasekaran",SIGMOD Conference,21-11-18,DBLOC: Density Based Clustering over LOCation Based Services.,2018
2435142,"Eyal Dushkin,Tova Milo",SIGMOD Conference,21-11-18,Top-k Sorting Under Partial Order Information.,2018
2435147,"Barzan Mozafari,Idris Hanafi,Jacob Yatvitskiy,Wen He,Yongjoo Park",SIGMOD Conference,21-11-18,"Demonstration of VerdictDB, the Platform-Independent AQP System.",2018
2435148,"Edward C. Thayer,Jose Picado,Willis Lang",SIGMOD Conference,21-11-18,Survivability of Cloud Databases - Factors and Prediction.,2018
2435158,"Amr El Abbadi,Divyakant Agrawal,Faisal Nawab",SIGMOD Conference,21-11-18,DPaxos: Managing Data Closer to Users for Low-Latency and Mobile Applications.,2018
2435183,"Eamonn J. Keogh,Michele Linardi,Themis Palpanas,Yan Zhu 0014",SIGMOD Conference,21-11-18,Matrix Profile X: VALMOD - Scalable Discovery of Variable-Length Motifs in Data Series.,2018
2435231,"Divesh Srivastava,Dmitri V. Kalashnikov,Laks V. S. Lakshmanan",SIGMOD Conference,21-11-18,FastQRE: Fast Query Reverse Engineering.,2018
2435239,"Guoliang Li 0001,Zeyuan Shang,Zhifeng Bao",SIGMOD Conference,21-11-18,DITA: Distributed In-Memory Trajectory Analytics.,2018
2435325,"Chee-Yong Chan,TaiNing Wang",SIGMOD Conference,21-11-18,Improving Join Reorderability with Compensation Operators.,2018
2435352,Walter Cai,SIGMOD Conference,21-11-18,Tighter Upper Bounds for Join Cardinality Estimates.,2018
2435359,"Ibrahim Sabek,Mashaal Musleh,Mohamed F. Mokbel",SIGMOD Conference,21-11-18,A Demonstration of Sya: A Spatial Probabilistic Knowledge Base Construction System.,2018
2435383,"Alvin Cheung,Maaz Bin Safeer Ahmad",SIGMOD Conference,21-11-18,Automatically Leveraging MapReduce Frameworks for Data-Intensive Applications.,2018
2435392,"Beng Chin Ooi,Fei He,Gene Yan Ooi,Qingchao Cai,Weilong Huang,Zhongle Xie",SIGMOD Conference,21-11-18,Cohort Analysis with Ease.,2018
2435418,"Aaron J. Elmore,Jeffrey Xu Yu,Zechao Shang",SIGMOD Conference,21-11-18,RushMon: Real-time Isolation Anomalies Monitoring.,2018
2435422,"Amir Ilkhechi,Arif Usta,Benjamin Hättasch,Carsten Binnig,Fuat Basik,Nathaniel Weir,Prasetya Utama,Shekar Ramaswamy,Ugur Çetintemel",SIGMOD Conference,21-11-18,DBPal: A Learned NL-Interface for Databases.,2018
2435441,"Henning Funke,Jens Teubner,Sebastian Breß,Stefan Noll,Volker Markl",SIGMOD Conference,21-11-18,Pipelined Query Processing in Coprocessor Environments.,2018
2435444,"Jingbo Xu,Ping Lu,Qiang Yin,Ruiqi Xu,Wenfei Fan,Wenyuan Yu,Xiaojian Luo",SIGMOD Conference,21-11-18,Adaptive Asynchronous Parallelization of Graph Algorithms.,2018
2435446,"Florian Wolf,Kai-Uwe Sattler,Norman May,Paul R. Willems",SIGMOD Conference,21-11-18,On the Calculation of Optimality Ranges for Relational Query Execution Plans.,2018
2435494,"Ahmed Hefny,Andrew Pavlo,Dana Van Aken,Geoffrey J. Gordon,Gustavo Mezerhane,Lin Ma",SIGMOD Conference,21-11-18,Query-based Workload Forecasting for Self-Driving Database Management Systems.,2018
2435581,"Ji-Rong Wen,Shuo Shang,Sibo Wang 0001,Xiaodong He,Xiaokui Xiao,Zhewei Wei",SIGMOD Conference,21-11-18,TopPPR: Top-k Personalized PageRank Queries with Precision Guarantees on Large Graphs.,2018
2435615,"Joana M. F. da Trindade,Manasi Vartak,Matei Zaharia,Samuel Madden",SIGMOD Conference,21-11-18,MISTIQUE: A System to Store and Query Model Intermediates for Model Diagnosis.,2018
2435651,"Hao Xin,Lei Chen,Rui Meng",SIGMOD Conference,21-11-18,Subjective Knowledge Base Construction Powered By Crowdsourcing and Knowledge Base.,2018
2435654,"Dirk Habich,Thomas Kissinger,Wolfgang Lehner",SIGMOD Conference,21-11-18,Adaptive Energy-Control for In-Memory Database Systems.,2018
2435658,"Cong Yan,Yeye He",SIGMOD Conference,21-11-18,Synthesizing Type-Detection Logic for Rich Semantic Data Types using Open-source Code.,2018
2435671,"Alekh Jindal,Hiren Patel,Jieming Di,Konstantinos Karanasos,Malay Bag,Marc Friedman,Shi Qiao,Sriram Rao,Yifung Lin,Zhicheng Yin",SIGMOD Conference,21-11-18,Computation Reuse in Analytics Job Service at Microsoft.,2018
2435677,"Anand Viswanathan,Arun Raghavan,Balakrishnan Chandrasekaran 0003,Cagri Balkesen,Eric Sedlar,Felix Schmidt,Georgios Giannikis,Jarod Wen,Nipun Agarwal,Nitin Kunal,Pit Fender,Sam Idicula,Sandeep R. Agrawal,Seema Sundara,Venkatanathan Varadarajan",SIGMOD Conference,21-11-18,RAPID: In-Memory Analytical Query Processing Engine with Extreme Performance per Watt.,2018
2435680,"Chengkai Li,Damian Jimenez,Gensheng Zhang",SIGMOD Conference,21-11-18,Maverick: Discovering Exceptional Facts from Knowledge Graphs.,2018
2435681,"Akash Katipally,Eric Boutin,Eric N. Hanson,Michal Nowakiewicz,Robert Walzer",SIGMOD Conference,21-11-18,BIPie: Fast Selection and Aggregation on Encoded Data using Operator Specialization.,2018
2435694,"Alex Beutel,Ed H. Chi,Jeffrey Dean,Neoklis Polyzotis,Tim Kraska",SIGMOD Conference,21-11-18,The Case for Learned Index Structures.,2018
2435698,"Eugene Wu 0002,Jiannan Wang,Pei Wang,Ryan Shea,Yongjun He",SIGMOD Conference,21-11-18,Deeper: A Data Enrichment System Powered by Deep Web.,2018
2435723,"Theodoros Rekatsinas,Xin Luna Dong",SIGMOD Conference,21-11-18,Data Integration and Machine Learning: A Natural Synergy.,2018
2435747,"Marcos Antonio Vaz Salles,Vivek Shah 0001",SIGMOD Conference,21-11-18,"Reactors: A Case for Predictable, Virtualized Actor Database Systems.",2018
2435761,"Ashwin Machanavajjhala,Gerome Miklau,Michael Hay,Roberto Yus,Sameera Ghayyur,Sharad Mehrotra,Yan Chen 0022",SIGMOD Conference,21-11-18,IoT-Detective: Analyzing IoT Data Under Differential Privacy.,2018
2435817,"Bin Cui 0001,Jie Jiang,Minlan Yu,Steve Uhlig,Tong Yang 0003,Xiaoming Li,Yang Zhou",SIGMOD Conference,21-11-18,Cold Filter: A Meta-Framework for Faster and More Accurate Stream Processing.,2018
2435844,"Demetrios Zeinalipour-Yazti,Konstantinos Pelechrinis,Panos K. Chrysanthis,Xiaoyu Ge",SIGMOD Conference,21-11-18,EPUI: Experimental Platform for Urban Informatics.,2018
2435850,"Brian Hentschel,Demi Guo,Kostas Zoumpatianos,Michael S. Kester,Stratos Idreos",SIGMOD Conference,21-11-18,The Data Calculator: Data Structure Design and Cost Synthesis from First Principles and Learned Cost Models.,2018
2435851,"Dan Olteanu,Milos Nikolic",SIGMOD Conference,21-11-18,Incremental View Maintenance with Triple Lock Factorization Benefits.,2018
2435892,"Danai Koutra,H. V. Jagadish,Jie Song,Murali Mani",SIGMOD Conference,21-11-18,GeoFlux: Hands-Off Data Integration Leveraging Join Key Knowledge.,2018
2435929,"Binhang Yuan,Carlos Monroy,Chris Jermaine,Jia Zou 0001,Kia Teymourian,R. Matthew Barnett,Shangyu Luo,Sourav Sikdar,Tania Lorido-Botran",SIGMOD Conference,21-11-18,"PlinyCompute: A Platform for High-Performance, Distributed, Data-Intensive Tool Development.",2018
2435964,"Bingchen Lin,Peng Wang,Wei Cao,Xiao Lou,Xiaojie Feng,Yu Xie,Yusong Gao",SIGMOD Conference,21-11-18,TcpRT: Instrument and Diagnostic Analysis System for Service Quality of Cloud Databases at Massive Scale in Real-time.,2018
2435974,"Jimmy Lin,Peilin Yang,Srikanth Thiagarajan",SIGMOD Conference,21-11-18,"Robust, Scalable, Real-Time Event Time Series Aggregation at Twitter.",2018
2435979,"Gao Cong,Mingzhao Li 0001,Peishan Li,Tao Guo,Zhifeng Bao",SIGMOD Conference,12-12-18,POIsam: a System for Efficient Selection of Large-scale Geospatial Data on Maps.,2018
2435995,Daniel Ting,SIGMOD Conference,21-11-18,Data Sketches for Disaggregated Subset Sum and Frequent Item Estimation.,2018
2436002,"Fanghua Ye,Jeffrey Xu Yu,Lu Qin,Nong Xiao,Rong-Hua Li,Xiaokui Xiao,Zibin Zheng",SIGMOD Conference,21-11-18,Skyline Community Search in Multi-valued Networks.,2018
2436077,"Dirk Habich,Matthias Werner 0004,Stefan T. J. de Bruijn,Till Kolditz,Wolfgang Lehner",SIGMOD Conference,21-11-18,AHEAD: Adaptable Data Hardening for On-the-Fly Hardware Error Detection during Database Query Processing.,2018
2436141,"Eugene Wu 0002,Fotis Psallidas",SIGMOD Conference,21-11-18,Demonstration of Smoke: A Deep Breath of Data-Intensive Lineage Applications.,2018
2436172,"Dirk Habich,Hermann Härtig,Marcus Hähnel,Thomas Kissinger,Till Smejkal,Wolfgang Lehner",SIGMOD Conference,21-11-18,Energy-Utility Function-Based Resource Control for In-Memory Database Systems LIVE.,2018
2436176,"Cheng Xu 0004,Haibo Hu,Jianliang Xu,Man Ho Au",SIGMOD Conference,21-11-18,When Query Authentication Meets Fine-Grained Access Control: A Zero-Knowledge Approach.,2018
2436185,"Disheng Qiu,Divesh Srivastava,Luciano Barbosa,Paolo Merialdo,Valter Crescenzi",SIGMOD Conference,21-11-18,Big Data Linkage for Product Specification Pages.,2018
2436227,"Dongxiang Zhang,Jian Pei,Jiannan Wang,Jinglin Peng",SIGMOD Conference,21-11-18,AQP++: Connecting Approximate Query Processing With Aggregate Precomputation for Interactive Analytics.,2018
2436241,"Andrew Pavlo,David G. Andersen,Huanchen Zhang,Hyeontaek Lim,Kimberly Keeton,Michael Kaminsky,Viktor Leis",SIGMOD Conference,21-11-18,SuRF: Practical Range Query Filtering with Fast Succinct Tries.,2018
2436261,"Kris Ganjam,Kukjin Lee,Surajit Chaudhuri,Vivek R. Narasayya,Xu Chu,Yeye He,Yudian Zheng,Yue Wang",SIGMOD Conference,21-11-18,Transform-Data-by-Example (TDE): Extensible Data Transformation in Excel.,2018
2436278,"Bernhard Radke,Thomas Neumann 0001",SIGMOD Conference,21-11-18,Adaptive Optimization of Very Large Join Queries.,2018
2436397,"Guoliang Li 0001,Kaiyu Li,Xiaohang Zhang",SIGMOD Conference,21-11-18,A Rating-Ranking Method for Crowdsourced Top-k Computation.,2018
2436420,"David Alexander Tedjopurnomo,Mingzhao Li 0001,Sheng Wang 0007,Xiaolin Qin,Yipeng Zhang,Zhifeng Bao",SIGMOD Conference,12-12-18,Trip Planning by an Integrated Search Paradigm.,2018
2436438,"Dian Ouyang,Lijun Chang,Lu Qin,Qing Zhu,Xuemin Lin,Ying Zhang 0001",SIGMOD Conference,06-02-19,When Hierarchy Meets 2-Hop-Labeling: Efficient Shortest Distance Queries on Road Networks.,2018
2436456,"Niv Dayan,Stratos Idreos",SIGMOD Conference,21-11-18,Dostoevsky: Better Space-Time Trade-Offs for LSM-Tree Based Key-Value Stores via Adaptive Removal of Superfluous Merging.,2018
2436479,"Adwait Tumbde,Jean-François Im,Jennifer Dai,Jialiang Li,Kishore Gopalakrishna,Mayank Shrivastava,Neha Pawar,Ravi Aringunram,Seunghyun Lee,Subbu Subramaniam,Xiaotian Jiang",SIGMOD Conference,21-11-18,Pinot: Realtime OLAP for 530 Million Users.,2018
2436496,"Ali Ghodsi 0002,Burak Yavuz,Ion Stoica,Joseph Torres,Matei Zaharia,Michael Armbrust,Reynold Xin,Shixiong Zhu,Tathagata Das",SIGMOD Conference,21-11-18,Structured Streaming: A Declarative API for Real-Time Applications in Apache Spark.,2018
2436506,"Kavan Bharat Patel,Mohammadreza Esfandiari,Senjuti Basu Roy,Sihem Amer-Yahia",SIGMOD Conference,21-11-18,Crowdsourcing Analytics With CrowdCur.,2018
2436532,"Seongyun Ko,Wook-Shin Han",SIGMOD Conference,21-11-18,TurboGraph++: A Scalable and Fast Graph Analytics System.,2018
2436579,"Arnab Nandi 0001,Lilong Jiang,Protiva Rahman",SIGMOD Conference,21-11-18,"Evaluating Interactive Data Systems: Workloads, Metrics, and Guidelines.",2018
2436586,"Srikanth Kandula,Surajit Chaudhuri,Yao Lu",SIGMOD Conference,21-11-18,Interactive Demonstration of Probabilistic Predicates.,2018
2436621,"Azza Abouzied,Miro Mannino",SIGMOD Conference,21-11-18,Qetch: Time Series Querying with Expressive Sketches.,2018
2436629,"Ildar Absalyamov,Michael J. Carey 0001,Vassilis J. Tsotras",SIGMOD Conference,21-11-18,Lightweight Cardinality Estimation in LSM-based Systems.,2018
2436666,"Leong Hou U,Siyuan Wu,Sourav S. Bhowmick,Wolfgang Gatterbauer",SIGMOD Conference,21-11-18,PISTIS: A Conflict of Interest Declaration and Detection System for Peer Review Management.,2018
2436690,"Anil Shanbhag,Holger Pirk,Samuel Madden",SIGMOD Conference,21-11-18,Efficient Top-K Query Processing on Massively Parallel Hardware.,2018
2436722,"Beng Chin Ooi,Gang Chen 0001,Jian Dai,Ju Fan,Kee Yuan Ngiam,Meihui Zhang",SIGMOD Conference,21-11-18,Fine-grained Concept Linking using Neural Networks in Healthcare.,2018
2436749,"Gao Cong,Kaiyu Feng,Tao Guo,Zhifeng Bao",SIGMOD Conference,21-11-18,Efficient Selection of Geospatial Data on Maps for Interactive and Visualized Exploration.,2018
2436765,"Lei Zou 0001,Xinbo Zhang",SIGMOD Conference,21-11-18,IMPROVE-QA: An Interactive Mechanism for RDF Question/Answering Systems.,2018
2436783,"Bill Howe,H. V. Jagadish,Julia Stoyanovich",SIGMOD Conference,21-11-18,Special Session: A Technical Research Agenda in Data Ethics and Responsible Data Management.,2018
2436859,"Grace Au,Lu Ma,Mark Sirek,Mohamed Y. Eltabakh,Mohammed Al-Kateb,Paul Sinclair,Sanjay Nair",SIGMOD Conference,21-11-18,Joins over UNION ALL Queries in Teradata®: Demonstration of Optimized Execution.,2018
2436878,"Matthias Weidlich,Peter R. Pietzuch,Pijika Watcharapichat,Raul Castro Fernandez,Victoria Lopez Morales,William Culhane",SIGMOD Conference,21-11-18,Meta-Dataflows: Efficient Exploratory Dataflow Jobs.,2018
2436900,"Andrew Pavlo,David G. Andersen,Huanchen Zhang,Hyeontaek Lim,Michael Kaminsky,Viktor Leis,Ziqi Wang",SIGMOD Conference,21-11-18,Building a Bw-Tree Takes More Than Just Buzz Words.,2018
2436924,"Abolfazl Asudeh,Bill Howe,Gerome Miklau,H. V. Jagadish,Julia Stoyanovich,Ke Yang",SIGMOD Conference,21-11-18,A Nutritional Label for Rankings.,2018
2436999,"Hyun Chai Jeong,Mohamed S. Hassan,Mohammad Sadoghi,Tatiana Kuznetsova,Walid G. Aref",SIGMOD Conference,21-11-18,GRFusion: Graphs as First-Class Citizens in Main-Memory Relational Database Systems.,2018
2437094,Haolin Yu,SIGMOD Conference,21-11-18,RDSQ: Reliable Queue Protocol over Shared Logs.,2018
2437113,"Guoliang Li 0001,Nan Tang 0001,Xinran Wang,Xuedi Qin,Yuyu Luo",SIGMOD Conference,21-11-18,DeepEye: Creating Good Data Visualizations by Keyword Search.,2018
2437123,"Ashwin Lall,Cheng Long,Jian Li 0015,Min Xie,Raymond Chi-Wing Wong",SIGMOD Conference,21-11-18,Efficient k-Regret Query Algorithm with Restriction-free Bound for any Dimensionality.,2018
2437144,"Daniel Lemire,Edmon Begoli,Jesús Camacho-Rodríguez,Julian Hyde,Michael J. Mior",SIGMOD Conference,21-11-18,Apache Calcite: A Foundational Framework for Optimized Query Processing Over Heterogeneous Data Sources.,2018
2437173,"Dong Deng,Guoliang Li 0001,Yufei Tao",SIGMOD Conference,21-11-18,Overlap Set Similarity Joins with Theoretical Guarantees.,2018
2437185,"Bin Cui 0001,Ce Zhang,Fangcheng Fu,Jiawei Jiang",SIGMOD Conference,21-11-18,DimBoost: Boosting Gradient Boosting Decision Tree to Higher Dimensions.,2018
2437197,"Bowen Du,Jieping Ye,Lei Chen,Libin Wang,Yongxin Tong,Zimu Zhou",SIGMOD Conference,21-11-18,Dynamic Pricing in Spatial Crowdsourcing: A Matching-Based Approach.,2018
2437237,Michael Günther,SIGMOD Conference,21-11-18,FREDDY: Fast Word Embeddings in Database Systems.,2018
2437245,"Kenneth Salem,Martin Karsten,Mustafa Korkmaz,Semih Salihoglu",SIGMOD Conference,21-11-18,Workload-Aware CPU Performance Scaling for Transactional Database Systems.,2018
2437274,"Arijit Khan,Gao Cong,Xiangyu Ke",SIGMOD Conference,21-11-18,Finding Seeds and Relevant Tags Jointly: For Targeted Influence Maximization in Social Networks.,2018
2437284,"Arash Termehchy,Behrouz Touri,Ben McCamish,Liang Huang 0001,Vahid Ghadakchi",SIGMOD Conference,21-11-18,The Data Interaction Game.,2018
